UF,Código do Município,Município,Dezembro/2023 - sem ajuste Admissões,Dezembro/2023 - sem ajuste Desligamentos,Dezembro/2023 - sem ajuste Saldos,Dezembro/2023 - sem ajuste Variação Relativa (%),Acumulado do Ano (2023) Admissões,Acumulado do Ano (2023) Desligamentos,Acumulado do Ano (2023) Saldos,Acumulado do Ano (2023) Variação Relativa (%)
SC,421820.0,Sc-Timbo,323.0,914.0,-591.0,-3.2795072415515234,9052.0,9040.0,12.0,0.06890215893431327
SC,421825.0,Sc-Timbo Grande,19.0,68.0,-49.0,-4.103852596314908,625.0,725.0,-100.0,-8.090614886731391
SC,421830.0,Sc-Tres Barras,197.0,435.0,-238.0,-3.8492641112728445,3373.0,3083.0,290.0,5.132743362831858
SC,421835.0,Sc-Treviso,15.0,30.0,-15.0,-0.9079903147699757,361.0,430.0,-69.0,-4.121863799283155
SC,421840.0,Sc-Treze de Maio,93.0,91.0,2.0,0.10167768174885612,1368.0,1289.0,79.0,4.1644702161307325
SC,421850.0,Sc-Treze Tilias,132.0,254.0,-122.0,-2.9654837141468158,2327.0,2193.0,134.0,3.4814237464276436
SC,421860.0,Sc-Trombudo Central,27.0,70.0,-43.0,-2.137176938369781,926.0,960.0,-34.0,-1.7137096774193548
SC,421870.0,Sc-Tubarao,1471.0,2389.0,-918.0,-2.240663900414938,26012.0,24777.0,1235.0,3.1815956926089086
SC,421875.0,Sc-Tunapolis,27.0,44.0,-17.0,-1.8867924528301887,460.0,418.0,42.0,4.964539007092199
SC,421880.0,Sc-Turvo,91.0,126.0,-35.0,-0.8353221957040573,1905.0,1896.0,9.0,0.2170243549553894
SC,421885.0,Sc-Uniao do Oeste,9.0,22.0,-13.0,-3.7900874635568513,230.0,196.0,34.0,11.564625850340136
SC,421890.0,Sc-Urubici,61.0,69.0,-8.0,-0.46701692936368944,1101.0,1045.0,56.0,3.400121432908318
SC,421895.0,Sc-Urupema,6.0,84.0,-78.0,-21.25340599455041,703.0,669.0,34.0,11.147540983606557
SC,421900.0,Sc-Urussanga,167.0,321.0,-154.0,-2.2587268993839835,3578.0,3479.0,99.0,1.5200368493781666
SC,421910.0,Sc-Vargeao,54.0,170.0,-116.0,-8.180535966149506,1092.0,948.0,144.0,12.392426850258175
SC,421915.0,Sc-Vargem,5.0,17.0,-12.0,-5.797101449275362,105.0,88.0,17.0,9.444444444444445
SC,421917.0,Sc-Vargem Bonita,38.0,90.0,-52.0,-2.9115341545352744,660.0,748.0,-88.0,-4.84048404840484
SC,421920.0,Sc-Vidal Ramos,33.0,25.0,8.0,1.07095046854083,380.0,337.0,43.0,5.555555555555555
SC,421930.0,Sc-Videira,795.0,1370.0,-575.0,-2.4689767701489975,14896.0,14424.0,472.0,2.1235434381607954
SC,421935.0,Sc-Vitor Meireles,5.0,33.0,-28.0,-3.4782608695652173,427.0,519.0,-92.0,-10.71012805587893
SC,421940.0,Sc-Witmarsum,10.0,32.0,-22.0,-1.7784963621665322,524.0,528.0,-4.0,-0.3270645952575634
SC,421950.0,Sc-Xanxere,458.0,930.0,-472.0,-3.15486932691665,9055.0,9024.0,31.0,0.2142807769406235
SC,421960.0,Sc-Xavantina,31.0,39.0,-8.0,-1.3490725126475547,323.0,274.0,49.0,8.990825688073395
SC,421970.0,Sc-Xaxim,472.0,654.0,-182.0,-1.5443360203648706,7471.0,7174.0,297.0,2.609841827768014
SC,421985.0,Sc-Zortea,3.0,7.0,-4.0,-2.209944751381215,94.0,79.0,15.0,9.202453987730062
SC,422000.0,Sc-Balneario Rincao,160.0,115.0,45.0,1.9329896907216495,1787.0,1563.0,224.0,10.279944928866453
RS,430003.0,Rs-Acegua,27.0,26.0,1.0,0.10869565217391304,402.0,358.0,44.0,4.8997772828507795
RS,430005.0,Rs-Agua Santa,13.0,12.0,1.0,0.17271157167530224,251.0,193.0,58.0,11.02661596958175
RS,430010.0,Rs-Agudo,37.0,65.0,-28.0,-1.1508425811755036,1003.0,925.0,78.0,3.340471092077088
RS,430020.0,Rs-Ajuricaba,28.0,43.0,-15.0,-1.4299332697807436,583.0,531.0,52.0,5.333333333333334
RS,430030.0,Rs-Alecrim,11.0,8.0,3.0,0.7692307692307693,155.0,159.0,-4.0,-1.0050251256281406
RS,430040.0,Rs-Alegrete,284.0,376.0,-92.0,-0.7813163481953291,4836.0,4564.0,272.0,2.3792862141357594
RS,430045.0,Rs-Alegria,9.0,24.0,-15.0,-5.905511811023622,137.0,126.0,11.0,4.761904761904762
RS,430047.0,Rs-Almirante Tamandare do Sul,28.0,22.0,6.0,1.1131725417439702,323.0,308.0,15.0,2.8625954198473282
RS,430050.0,Rs-Alpestre,6.0,30.0,-24.0,-3.902439024390244,237.0,218.0,19.0,3.304347826086956
RS,430055.0,Rs-Alto Alegre,0.0,1.0,-1.0,-0.684931506849315,43.0,36.0,7.0,5
RS,430057.0,Rs-Alto Feliz,4.0,27.0,-23.0,-3.4124629080118694,227.0,208.0,19.0,2.96875
RS,430060.0,Rs-Alvorada,809.0,691.0,118.0,0.7457027300303337,9194.0,8289.0,905.0,5.934037112320503
RS,430063.0,Rs-Amaral Ferrador,3.0,1.0,2.0,1.4925373134328357,41.0,86.0,-45.0,-24.456521739130434
RS,430064.0,Rs-Ametista do Sul,43.0,55.0,-12.0,-0.9917355371900827,671.0,577.0,94.0,8.584474885844749
RS,430066.0,Rs-Andre da Rocha,2.0,7.0,-5.0,-2.1929824561403506,92.0,93.0,-1.0,-0.4484304932735426
RS,430070.0,Rs-Anta Gorda,41.0,55.0,-14.0,-1.09717868338558,539.0,500.0,39.0,3.2046014790468362
RS,430080.0,Rs-Antonio Prado,80.0,97.0,-17.0,-0.4638472032742156,1592.0,1592.0,0.0,0
RS,430085.0,Rs-Arambare,17.0,2.0,15.0,3.5046728971962615,144.0,133.0,11.0,2.5345622119815667
RS,430087.0,Rs-Ararica,21.0,77.0,-56.0,-2.5974025974025974,1439.0,1423.0,16.0,0.784698381559588
RS,430090.0,Rs-Aratiba,32.0,86.0,-54.0,-4.390243902439024,720.0,670.0,50.0,4.508566275924256
RS,430100.0,Rs-Arroio do Meio,204.0,311.0,-107.0,-1.3656668793873643,3819.0,3854.0,-35.0,-0.45050843094349335
RS,430105.0,Rs-Arroio do Sal,222.0,74.0,148.0,10.37868162692847,1096.0,1118.0,-22.0,-1.3793103448275863
RS,430107.0,Rs-Arroio do Padre,3.0,1.0,2.0,1.8181818181818181,34.0,26.0,8.0,7.476635514018691
RS,430110.0,Rs-Arroio dos Ratos,24.0,52.0,-28.0,-2.2151898734177213,485.0,446.0,39.0,3.2311516155758078
RS,430120.0,Rs-Arroio do Tigre,41.0,47.0,-6.0,-0.3669724770642202,680.0,658.0,22.0,1.3784461152882206
RS,430130.0,Rs-Arroio Grande,57.0,78.0,-21.0,-0.9602194787379973,926.0,924.0,2.0,0.09212344541685859
RS,430140.0,Rs-Arvorezinha,36.0,62.0,-26.0,-1.6634676903390915,777.0,751.0,26.0,1.7004578155657293
RS,430150.0,Rs-Augusto Pestana,27.0,61.0,-34.0,-2.883799830364716,538.0,622.0,-84.0,-7.017543859649122
RS,430155.0,Rs-Aurea,4.0,11.0,-7.0,-2.430555555555556,113.0,104.0,9.0,3.2846715328467155
RS,430160.0,Rs-Bage,411.0,425.0,-14.0,-0.08160410352063419,6501.0,5991.0,510.0,3.048233817464587
RS,430163.0,Rs-Balneario Pinhal,154.0,55.0,99.0,9.473684210526317,729.0,612.0,117.0,10.57866184448463
RS,430165.0,Rs-Barao,18.0,37.0,-19.0,-1.0058231868713605,820.0,699.0,121.0,6.9740634005763695
RS,430170.0,Rs-Barao de Cotegipe,20.0,32.0,-12.0,-0.9787928221859705,547.0,523.0,24.0,1.9983347210657785
RS,430175.0,Rs-Barao do Triunfo,15.0,33.0,-18.0,-7.258064516129033,154.0,110.0,44.0,23.404255319148938
RS,430180.0,Rs-Barracao,8.0,10.0,-2.0,-0.46511627906976744,160.0,134.0,26.0,6.372549019607843
RS,430185.0,Rs-Barra do Guarita,3.0,3.0,0.0,0,87.0,83.0,4.0,4.705882352941177
RS,430187.0,Rs-Barra do Quarai,41.0,33.0,8.0,1.0666666666666667,373.0,353.0,20.0,2.6881720430107525
RS,430190.0,Rs-Barra do Ribeiro,108.0,152.0,-44.0,-1.738443303042276,1795.0,1674.0,121.0,5.10548523206751
RS,430192.0,Rs-Barra do Rio Azul,7.0,4.0,3.0,2.097902097902098,90.0,63.0,27.0,22.689075630252102
RS,430195.0,Rs-Barra Funda,33.0,27.0,6.0,0.9478672985781991,360.0,301.0,59.0,9.672131147540984
RS,430200.0,Rs-Barros Cassal,12.0,25.0,-13.0,-1.9817073170731707,278.0,270.0,8.0,1.2658227848101267
RS,430205.0,Rs-Benjamin Constant do Sul,1.0,1.0,0.0,0,23.0,28.0,-5.0,-5.747126436781609
RS,430210.0,Rs-Bento Goncalves,970.0,1708.0,-738.0,-1.7159199237368923,23397.0,22924.0,473.0,1.132445891591649
RS,430215.0,Rs-Boa Vista das Missoes,4.0,10.0,-6.0,-2.3904382470119523,97.0,98.0,-1.0,-0.3968253968253968
RS,430220.0,Rs-Boa Vista do Burica,46.0,59.0,-13.0,-0.808457711442786,703.0,708.0,-5.0,-0.3136762860727729
RS,430222.0,Rs-Boa Vista do Cadeado,8.0,5.0,3.0,0.9966777408637874,101.0,107.0,-6.0,-1.929260450160772
RS,430223.0,Rs-Boa Vista do Incra,3.0,9.0,-6.0,-2.3166023166023164,130.0,133.0,-3.0,-1.1494252873563218
RS,430225.0,Rs-Boa Vista do Sul,20.0,29.0,-9.0,-1.5817223198594026,442.0,441.0,1.0,0.17667844522968199
RS,430230.0,Rs-Bom Jesus,105.0,674.0,-569.0,-19.087554511908756,5087.0,4975.0,112.0,4.284621270084163
RS,430235.0,Rs-Bom Principio,113.0,184.0,-71.0,-1.3275991024682123,2821.0,2222.0,599.0,12.473969179508538
RS,430237.0,Rs-Bom Progresso,5.0,4.0,1.0,0.5882352941176471,69.0,79.0,-10.0,-5.813953488372093
RS,430240.0,Rs-Bom Retiro do Sul,70.0,113.0,-43.0,-1.2790005948839975,1565.0,1510.0,55.0,1.6855654305853511
RS,430245.0,Rs-Boqueirao do Leao,7.0,9.0,-2.0,-0.546448087431694,131.0,102.0,29.0,8.682634730538922
RS,430250.0,Rs-Bossoroca,15.0,27.0,-12.0,-1.6238159675236805,296.0,256.0,40.0,5.934718100890208
RS,430258.0,Rs-Bozano,2.0,2.0,0.0,0,65.0,62.0,3.0,2.5
RS,430260.0,Rs-Braga,2.0,7.0,-5.0,-3.5211267605633805,75.0,76.0,-1.0,-0.7352941176470588
RS,430265.0,Rs-Brochier,13.0,18.0,-5.0,-0.7680491551459293,319.0,315.0,4.0,0.6182380216383307
RS,430270.0,Rs-Butia,79.0,122.0,-43.0,-1.2951807228915664,1583.0,1683.0,-100.0,-2.9308323563892147
RS,430280.0,Rs-Cacapava do Sul,141.0,172.0,-31.0,-0.5625113409544547,2044.0,1937.0,107.0,2.010522360015032
RS,430290.0,Rs-Cacequi,29.0,29.0,0.0,0,477.0,445.0,32.0,2.570281124497992
RS,430300.0,Rs-Cachoeira do Sul,349.0,409.0,-60.0,-0.4358881220486742,5732.0,6012.0,-280.0,-2.0206393880349283
RS,430310.0,Rs-Cachoeirinha,1446.0,1894.0,-448.0,-1.1888334571701518,22685.0,22596.0,89.0,0.23820357037711107
RS,430320.0,Rs-Cacique Doble,6.0,6.0,0.0,0,81.0,74.0,7.0,2.9914529914529915
RS,430330.0,Rs-Caibate,12.0,17.0,-5.0,-0.5707762557077625,269.0,254.0,15.0,1.7543859649122806
RS,430340.0,Rs-Caicara,6.0,7.0,-1.0,-0.38022813688212925,95.0,99.0,-4.0,-1.5151515151515151
RS,430350.0,Rs-Camaqua,267.0,362.0,-95.0,-0.8746087276744615,4103.0,3839.0,264.0,2.5090287017677246
RS,430355.0,Rs-Camargo,8.0,17.0,-9.0,-1.6666666666666667,199.0,191.0,8.0,1.5384615384615385
RS,430360.0,Rs-Cambara do Sul,24.0,38.0,-14.0,-1.0794140323824208,703.0,699.0,4.0,0.31545741324921134
RS,430367.0,Rs-Campestre da Serra,25.0,28.0,-3.0,-0.8875739644970414,310.0,278.0,32.0,10.126582278481013
RS,430370.0,Rs-Campina das Missoes,8.0,23.0,-15.0,-2.5295109612141653,167.0,188.0,-21.0,-3.5058430717863103
RS,430380.0,Rs-Campinas do Sul,17.0,11.0,6.0,0.7853403141361256,254.0,233.0,21.0,2.826379542395693
RS,430390.0,Rs-Campo Bom,473.0,797.0,-324.0,-1.2179077547645003,11372.0,12310.0,-938.0,-3.4625322997416017
RS,430400.0,Rs-Campo Novo,33.0,40.0,-7.0,-0.7042253521126761,478.0,446.0,32.0,3.389830508474576
RS,430410.0,Rs-Campos Borges,6.0,10.0,-4.0,-1.08991825613079,187.0,172.0,15.0,4.297994269340974
RS,430420.0,Rs-Candelaria,119.0,159.0,-40.0,-0.7117437722419928,3216.0,3185.0,31.0,0.5603759942154736
RS,430430.0,Rs-Candido Godoi,22.0,30.0,-8.0,-0.6866952789699571,385.0,347.0,38.0,3.4203420342034203
RS,430435.0,Rs-Candiota,42.0,96.0,-54.0,-2.3957409050576755,775.0,821.0,-46.0,-2.0372010628875112
RS,430440.0,Rs-Canela,695.0,710.0,-15.0,-0.1508295625942685,10447.0,10122.0,325.0,3.4113571953395616
RS,430450.0,Rs-Cangucu,139.0,150.0,-11.0,-0.2567693744164332,1951.0,1682.0,269.0,6.676594688508315
RS,430460.0,Rs-Canoas,2921.0,4185.0,-1264.0,-1.48497985173698,51425.0,48077.0,3348.0,4.1396706068549385
RS,430461.0,Rs-Canudos do Vale,1.0,7.0,-6.0,-3.7037037037037033,56.0,45.0,11.0,7.638888888888889
RS,430462.0,Rs-Capao Bonito do Sul,7.0,4.0,3.0,1.282051282051282,166.0,126.0,40.0,19.704433497536947
RS,430463.0,Rs-Capao da Canoa,1460.0,812.0,648.0,5.816354007719235,9357.0,9016.0,341.0,2.870612004377473
RS,430465.0,Rs-Capao do Cipo,6.0,18.0,-12.0,-3.519061583577713,135.0,152.0,-17.0,-5.151515151515151
RS,430466.0,Rs-Capao do Leao,111.0,129.0,-18.0,-0.5674653215636822,1523.0,1540.0,-17.0,-0.5297600498597694
RS,430467.0,Rs-Capivari do Sul,41.0,41.0,0.0,0,465.0,457.0,8.0,0.7483629560336763
RS,430468.0,Rs-Capela de Santana,31.0,52.0,-21.0,-1.9090909090909092,565.0,615.0,-50.0,-4.409171075837742
RS,430469.0,Rs-Capitao,9.0,9.0,0.0,0,150.0,183.0,-33.0,-9.792284866468842
RS,430470.0,Rs-Carazinho,453.0,647.0,-194.0,-1.3703468248922794,7293.0,7012.0,281.0,2.0522933099620215
RS,430471.0,Rs-Caraa,10.0,16.0,-6.0,-0.7194244604316548,473.0,482.0,-9.0,-1.0962241169305724
RS,430480.0,Rs-Carlos Barbosa,254.0,407.0,-153.0,-1.1023848980474098,5158.0,4527.0,631.0,4.789010321797207
RS,430485.0,Rs-Carlos Gomes,0.0,4.0,-4.0,-11.76470588235294,8.0,20.0,-12.0,-28.57142857142857
RS,430490.0,Rs-Casca,92.0,103.0,-11.0,-0.36593479707252163,1253.0,1106.0,147.0,5.121951219512195
RS,430495.0,Rs-Caseiros,8.0,11.0,-3.0,-0.7874015748031495,285.0,295.0,-10.0,-2.5974025974025974
RS,430500.0,Rs-Catuipe,16.0,22.0,-6.0,-0.6217616580310881,377.0,365.0,12.0,1.2738853503184715
RS,430510.0,Rs-Caxias do Sul,4645.0,6870.0,-2225.0,-1.3640432079844038,85175.0,81805.0,3370.0,2.129837955355563
RS,430511.0,Rs-Centenario,5.0,2.0,3.0,1.7045454545454544,122.0,61.0,61.0,50
RS,430512.0,Rs-Cerrito,4.0,8.0,-4.0,-1.574803149606299,85.0,69.0,16.0,6.694560669456067
RS,430513.0,Rs-Cerro Branco,5.0,6.0,-1.0,-0.5780346820809248,86.0,104.0,-18.0,-9.62566844919786
RS,430515.0,Rs-Cerro Grande,1.0,1.0,0.0,0,26.0,31.0,-5.0,-4.807692307692308
RS,430517.0,Rs-Cerro Grande do Sul,38.0,46.0,-8.0,-0.922722029988466,555.0,419.0,136.0,18.06108897742364
RS,430520.0,Rs-Cerro Largo,101.0,113.0,-12.0,-0.3929273084479371,1204.0,1140.0,64.0,2.1361815754339117
RS,430530.0,Rs-Chapada,69.0,64.0,5.0,0.2334267040149393,906.0,829.0,77.0,3.7180106228874936
RS,430535.0,Rs-Charqueadas,217.0,234.0,-17.0,-0.29580650774317035,2438.0,2490.0,-52.0,-0.9004329004329005
RS,430537.0,Rs-Charrua,3.0,5.0,-2.0,-1.3333333333333335,75.0,63.0,12.0,8.695652173913043
RS,430540.0,Rs-Chiapeta,27.0,29.0,-2.0,-0.29027576197387517,342.0,296.0,46.0,7.244094488188976
RS,430543.0,Rs-Chui,120.0,95.0,25.0,1.4425851125216387,1217.0,1159.0,58.0,3.35842501447597
RS,430544.0,Rs-Chuvisca,11.0,3.0,8.0,5.128205128205128,93.0,65.0,28.0,19.718309859154928
RS,430545.0,Rs-Cidreira,160.0,72.0,88.0,7.6190476190476195,899.0,835.0,64.0,5.173807599029911
RS,430550.0,Rs-Ciriaco,15.0,20.0,-5.0,-0.9803921568627451,228.0,206.0,22.0,4.545454545454546
RS,430558.0,Rs-Colinas,6.0,7.0,-1.0,-0.3731343283582089,90.0,106.0,-16.0,-5.797101449275362
RS,430560.0,Rs-Colorado,6.0,19.0,-13.0,-3.6011080332409975,120.0,129.0,-9.0,-2.535211267605634
RS,430570.0,Rs-Condor,57.0,103.0,-46.0,-2.4638457418318156,1173.0,1074.0,99.0,5.8649289099526065
RS,430580.0,Rs-Constantina,25.0,53.0,-28.0,-1.4775725593667546,799.0,740.0,59.0,3.2997762863534676
RS,430583.0,Rs-Coqueiro Baixo,0.0,0.0,0.0,0,9.0,4.0,5.0,13.513513513513514
RS,430585.0,Rs-Coqueiros do Sul,3.0,5.0,-2.0,-1.0050251256281406,99.0,92.0,7.0,3.571428571428571
RS,430587.0,Rs-Coronel Barros,4.0,10.0,-6.0,-1.6713091922005572,121.0,113.0,8.0,2.3391812865497075
RS,430590.0,Rs-Coronel Bicaco,18.0,28.0,-10.0,-1.4858841010401187,326.0,335.0,-9.0,-1.3493253373313343
RS,430593.0,Rs-Coronel Pilar,3.0,1.0,2.0,2.5,28.0,21.0,7.0,8.974358974358974
RS,430595.0,Rs-Cotipora,11.0,20.0,-9.0,-1.2552301255230125,244.0,205.0,39.0,5.909090909090909
RS,430597.0,Rs-Coxilha,13.0,23.0,-10.0,-1.557632398753894,292.0,270.0,22.0,3.459119496855346
RS,430600.0,Rs-Crissiumal,36.0,68.0,-32.0,-1.4414414414414414,1123.0,1174.0,-51.0,-2.283922973578146
RS,430605.0,Rs-Cristal,65.0,83.0,-18.0,-0.6875477463712758,1216.0,1110.0,106.0,4.208019055180627
RS,430607.0,Rs-Cristal do Sul,3.0,1.0,2.0,2.9850746268656714,29.0,34.0,-5.0,-6.944444444444445
RS,430610.0,Rs-Cruz Alta,406.0,491.0,-85.0,-0.6873130104309857,6402.0,6168.0,234.0,1.9326065411298314
RS,430613.0,Rs-Cruzaltense,2.0,3.0,-1.0,-1.4925373134328357,34.0,30.0,4.0,6.557377049180328
RS,430620.0,Rs-Cruzeiro do Sul,69.0,79.0,-10.0,-0.37907505686125853,1139.0,1250.0,-111.0,-4.065934065934066
RS,430630.0,Rs-David Canabarro,10.0,22.0,-12.0,-2.8846153846153846,169.0,201.0,-32.0,-7.322654462242563
RS,430632.0,Rs-Derrubadas,4.0,5.0,-1.0,-0.49504950495049505,125.0,86.0,39.0,23.214285714285715
RS,430635.0,Rs-Dezesseis de Novembro,0.0,0.0,0.0,0,14.0,15.0,-1.0,-1.1764705882352942
RS,430637.0,Rs-Dilermando de Aguiar,4.0,13.0,-9.0,-3.474903474903475,90.0,94.0,-4.0,-1.574803149606299
RS,430640.0,Rs-Dois Irmaos,195.0,344.0,-149.0,-1.2843720368933713,4646.0,5017.0,-371.0,-3.155566896317088
RS,430642.0,Rs-Dois Irmaos das Missoes,12.0,9.0,3.0,1.171875,89.0,80.0,9.0,3.6885245901639343
RS,430645.0,Rs-Dois Lajeados,11.0,10.0,1.0,0.17421602787456447,227.0,221.0,6.0,1.0714285714285714
RS,430650.0,Rs-Dom Feliciano,23.0,20.0,3.0,0.4424778761061947,310.0,238.0,72.0,11.338582677165354
RS,430655.0,Rs-Dom Pedro de Alcantara,18.0,15.0,3.0,1.023890784982935,169.0,173.0,-4.0,-1.3114754098360655
RS,430660.0,Rs-Dom Pedrito,149.0,172.0,-23.0,-0.37520391517128876,2638.0,2366.0,272.0,4.636100221578319
RS,430670.0,Rs-Dona Francisca,1.0,8.0,-7.0,-2.6022304832713754,53.0,48.0,5.0,1.9157088122605364
RS,430673.0,Rs-Doutor Mauricio Cardoso,22.0,13.0,9.0,2.564102564102564,155.0,151.0,4.0,1.1235955056179776
RS,430675.0,Rs-Doutor Ricardo,5.0,9.0,-4.0,-1.639344262295082,127.0,128.0,-1.0,-0.411522633744856
RS,430676.0,Rs-Eldorado do Sul,498.0,606.0,-108.0,-0.6564950458938666,8093.0,9528.0,-1435.0,-8.065876004721488
RS,430680.0,Rs-Encantado,288.0,329.0,-41.0,-0.5271277963486758,4121.0,4214.0,-93.0,-1.179753900799188
RS,430690.0,Rs-Encruzilhada do Sul,129.0,170.0,-41.0,-1.1439732142857142,1821.0,1692.0,129.0,3.7154377880184333
RS,430692.0,Rs-Engenho Velho,0.0,1.0,-1.0,-1.3888888888888888,28.0,25.0,3.0,4.6875
RS,430693.0,Rs-Entre-Ijuis,40.0,55.0,-15.0,-1.065340909090909,652.0,656.0,-4.0,-0.2886002886002886
RS,430695.0,Rs-Entre Rios do Sul,8.0,7.0,1.0,0.5586592178770949,91.0,95.0,-4.0,-2.2988505747126435
RS,430697.0,Rs-Erebango,0.0,3.0,-3.0,-1.4354066985645932,75.0,68.0,7.0,3.414634146341464
RS,430700.0,Rs-Erechim,1230.0,1606.0,-376.0,-0.9774357907871477,20743.0,19192.0,1551.0,4.2312309035355735
RS,430705.0,Rs-Ernestina,7.0,15.0,-8.0,-2.0202020202020203,175.0,176.0,-1.0,-0.2557544757033248
RS,430710.0,Rs-Herval,7.0,15.0,-8.0,-1.805869074492099,148.0,155.0,-7.0,-1.5695067264573992
RS,430720.0,Rs-Erval Grande,11.0,9.0,2.0,0.36363636363636365,276.0,262.0,14.0,2.5688073394495414
RS,430730.0,Rs-Erval Seco,20.0,22.0,-2.0,-0.33277870216306155,240.0,212.0,28.0,4.802744425385934
RS,430740.0,Rs-Esmeralda,10.0,50.0,-40.0,-9.090909090909092,252.0,253.0,-1.0,-0.24752475247524752
RS,430745.0,Rs-Esperanca do Sul,7.0,9.0,-2.0,-0.7843137254901961,106.0,86.0,20.0,8.51063829787234
RS,430750.0,Rs-Espumoso,66.0,116.0,-50.0,-1.6249593760155996,1358.0,1335.0,23.0,0.7700033478406427
RS,430755.0,Rs-Estacao,85.0,60.0,25.0,1.5394088669950738,874.0,546.0,328.0,24.296296296296298
RS,430760.0,Rs-Estancia Velha,276.0,437.0,-161.0,-1.3714967203339297,6428.0,6984.0,-556.0,-4.559245592455925
RS,430770.0,Rs-Esteio,643.0,788.0,-145.0,-0.7736221522701808,9759.0,9328.0,431.0,2.3562212989284936
RS,430780.0,Rs-Estrela,368.0,503.0,-135.0,-1.2074054199087738,6603.0,6201.0,402.0,3.7416232315711095
RS,430781.0,Rs-Estrela Velha,4.0,7.0,-3.0,-0.8771929824561403,111.0,67.0,44.0,15.017064846416384
RS,430783.0,Rs-Eugenio de Castro,8.0,8.0,0.0,0,140.0,117.0,23.0,8.880308880308881
RS,430786.0,Rs-Fagundes Varela,3.0,13.0,-10.0,-2.1231422505307855,173.0,166.0,7.0,1.5659955257270695
RS,430790.0,Rs-Farroupilha,669.0,1144.0,-475.0,-1.796656328012709,13473.0,13719.0,-246.0,-0.937178559183207
RS,430800.0,Rs-Faxinal do Soturno,32.0,37.0,-5.0,-0.3711952487008166,540.0,509.0,31.0,2.3975251353441607
RS,430805.0,Rs-Faxinalzinho,1.0,5.0,-4.0,-3.361344537815126,36.0,45.0,-9.0,-7.258064516129033
RS,430807.0,Rs-Fazenda Vilanova,17.0,34.0,-17.0,-2.694136291600634,525.0,460.0,65.0,11.38353765323993
RS,430810.0,Rs-Feliz,68.0,165.0,-97.0,-2.737020316027088,1558.0,1634.0,-76.0,-2.133632790567097
RS,430820.0,Rs-Flores da Cunha,261.0,693.0,-432.0,-3.412591831898254,6606.0,6501.0,105.0,0.8628482208891446
RS,430825.0,Rs-Floriano Peixoto,2.0,1.0,1.0,1.9230769230769231,18.0,17.0,1.0,1.8181818181818181
RS,430830.0,Rs-Fontoura Xavier,19.0,22.0,-3.0,-0.3070624360286591,450.0,444.0,6.0,0.6191950464396285
RS,430840.0,Rs-Formigueiro,19.0,15.0,4.0,0.7662835249042145,229.0,161.0,68.0,13.877551020408163
RS,430843.0,Rs-Forquetinha,3.0,6.0,-3.0,-1.4563106796116505,59.0,51.0,8.0,4.081632653061225
RS,430845.0,Rs-Fortaleza dos Valos,15.0,15.0,0.0,0,205.0,201.0,4.0,0.6144393241167435
RS,430850.0,Rs-Frederico Westphalen,286.0,388.0,-102.0,-1.1142669871094604,4828.0,4439.0,389.0,4.475894603612933
RS,430860.0,Rs-Garibaldi,416.0,712.0,-296.0,-1.8291929304165122,9376.0,9018.0,358.0,2.3099754807071884
RS,430865.0,Rs-Garruchos,4.0,2.0,2.0,1,70.0,73.0,-3.0,-1.4423076923076923
RS,430870.0,Rs-Gaurama,17.0,28.0,-11.0,-1.3079667063020213,345.0,418.0,-73.0,-8.229988726042842
RS,430880.0,Rs-General Camara,17.0,4.0,13.0,2.8199566160520604,214.0,193.0,21.0,4.719101123595506
RS,430885.0,Rs-Gentil,3.0,7.0,-4.0,-1.8779342723004695,81.0,81.0,0.0,0
RS,430890.0,Rs-Getulio Vargas,100.0,121.0,-21.0,-0.5483028720626633,1633.0,1535.0,98.0,2.6245313336904124
RS,430900.0,Rs-Girua,56.0,99.0,-43.0,-1.7179384738314023,1117.0,1091.0,26.0,1.070840197693575
RS,430905.0,Rs-Glorinha,80.0,94.0,-14.0,-0.7887323943661971,828.0,1001.0,-173.0,-8.931337119256582
RS,430910.0,Rs-Gramado,1112.0,1201.0,-89.0,-0.4359539554249326,16372.0,15791.0,581.0,2.904854757262137
RS,430912.0,Rs-Gramado dos Loureiros,2.0,2.0,0.0,0,34.0,36.0,-2.0,-2.380952380952381
RS,430915.0,Rs-Gramado Xavier,1.0,50.0,-49.0,-33.33333333333333,93.0,82.0,11.0,12.5
RS,430920.0,Rs-Gravatai,1864.0,2212.0,-348.0,-0.6499691824956575,26986.0,25094.0,1892.0,3.6687285489907113
RS,430925.0,Rs-Guabiju,0.0,3.0,-3.0,-1.7543859649122806,115.0,101.0,14.0,8.80503144654088
RS,430930.0,Rs-Guaiba,665.0,889.0,-224.0,-1.27584439254998,10029.0,9050.0,979.0,5.982644830114886
RS,430940.0,Rs-Guapore,178.0,386.0,-208.0,-2.4758957266992025,3922.0,3883.0,39.0,0.48183839881393625
RS,430950.0,Rs-Guarani das Missoes,21.0,28.0,-7.0,-0.7616974972796519,370.0,338.0,32.0,3.615819209039548
RS,430955.0,Rs-Harmonia,47.0,67.0,-20.0,-1.3869625520110958,712.0,636.0,76.0,5.575935436537051
RS,430957.0,Rs-Herveiras,4.0,1.0,3.0,3.5294117647058822,24.0,20.0,4.0,4.878048780487805
RS,430960.0,Rs-Horizontina,116.0,229.0,-113.0,-1.9220955944888585,2031.0,2579.0,-548.0,-9.13942628418946
